1 saved {'val_OrigRecLoss': 0.01181, 'val_FeatRecLoss': 0.00171, 'val_kl_Loss_Z': 1.31089, 'val_kl_Loss_FC': 0.00364}
167 saved {'val_OrigRecLoss': 0.0014, 'val_FeatRecLoss': 0.00133, 'val_kl_Loss_Z': 0.19165, 'val_kl_Loss_FC': 0.01169}
168 not saved {'val_OrigRecLoss': 0.00141, 'val_FeatRecLoss': 0.00129, 'val_kl_Loss_Z': 0.18499, 'val_kl_Loss_FC': 0.0142}
169 saved {'val_OrigRecLoss': 0.00138, 'val_FeatRecLoss': 0.00137, 'val_kl_Loss_Z': 0.15112, 'val_kl_Loss_FC': 0.00963}
170 not saved {'val_OrigRecLoss': 0.0014, 'val_FeatRecLoss': 0.00132, 'val_kl_Loss_Z': 0.15074, 'val_kl_Loss_FC': 0.01198}
171 not saved {'val_OrigRecLoss': 0.0014, 'val_FeatRecLoss': 0.0013, 'val_kl_Loss_Z': 0.15556, 'val_kl_Loss_FC': 0.01286}
172 not saved {'val_OrigRecLoss': 0.0014, 'val_FeatRecLoss': 0.00129, 'val_kl_Loss_Z': 0.15117, 'val_kl_Loss_FC': 0.01377}
173 not saved {'val_OrigRecLoss': 0.00139, 'val_FeatRecLoss': 0.00134, 'val_kl_Loss_Z': 0.18205, 'val_kl_Loss_FC': 0.01084}
174 saved {'val_OrigRecLoss': 0.00137, 'val_FeatRecLoss': 0.00129, 'val_kl_Loss_Z': 0.15883, 'val_kl_Loss_FC': 0.01345}
175 not saved {'val_OrigRecLoss': 0.00142, 'val_FeatRecLoss': 0.00129, 'val_kl_Loss_Z': 0.15322, 'val_kl_Loss_FC': 0.01344}
176 not saved {'val_OrigRecLoss': 0.00138, 'val_FeatRecLoss': 0.00131, 'val_kl_Loss_Z': 0.15699, 'val_kl_Loss_FC': 0.01286}
177 saved {'val_OrigRecLoss': 0.00137, 'val_FeatRecLoss': 0.00129, 'val_kl_Loss_Z': 0.16738, 'val_kl_Loss_FC': 0.01361}
178 not saved {'val_OrigRecLoss': 0.00139, 'val_FeatRecLoss': 0.0013, 'val_kl_Loss_Z': 0.1595, 'val_kl_Loss_FC': 0.0128}
179 not saved {'val_OrigRecLoss': 0.00139, 'val_FeatRecLoss': 0.00133, 'val_kl_Loss_Z': 0.15059, 'val_kl_Loss_FC': 0.01165}
180 saved {'val_OrigRecLoss': 0.00134, 'val_FeatRecLoss': 0.00135, 'val_kl_Loss_Z': 0.1568, 'val_kl_Loss_FC': 0.01058}
181 not saved {'val_OrigRecLoss': 0.0014, 'val_FeatRecLoss': 0.00132, 'val_kl_Loss_Z': 0.14443, 'val_kl_Loss_FC': 0.01188}
182 not saved {'val_OrigRecLoss': 0.00137, 'val_FeatRecLoss': 0.00131, 'val_kl_Loss_Z': 0.14987, 'val_kl_Loss_FC': 0.01269}
183 not saved {'val_OrigRecLoss': 0.00139, 'val_FeatRecLoss': 0.0013, 'val_kl_Loss_Z': 0.15866, 'val_kl_Loss_FC': 0.01341}
184 not saved {'val_OrigRecLoss': 0.00137, 'val_FeatRecLoss': 0.00131, 'val_kl_Loss_Z': 0.17666, 'val_kl_Loss_FC': 0.01263}
185 not saved {'val_OrigRecLoss': 0.00135, 'val_FeatRecLoss': 0.00135, 'val_kl_Loss_Z': 0.15383, 'val_kl_Loss_FC': 0.01011}
186 saved {'val_OrigRecLoss': 0.00133, 'val_FeatRecLoss': 0.00129, 'val_kl_Loss_Z': 0.14918, 'val_kl_Loss_FC': 0.01349}
187 not saved {'val_OrigRecLoss': 0.00134, 'val_FeatRecLoss': 0.00134, 'val_kl_Loss_Z': 0.19484, 'val_kl_Loss_FC': 0.01121}
188 not saved {'val_OrigRecLoss': 0.00139, 'val_FeatRecLoss': 0.00133, 'val_kl_Loss_Z': 0.16611, 'val_kl_Loss_FC': 0.01105}
189 saved {'val_OrigRecLoss': 0.00133, 'val_FeatRecLoss': 0.00126, 'val_kl_Loss_Z': 0.16377, 'val_kl_Loss_FC': 0.01522}
190 not saved {'val_OrigRecLoss': 0.00134, 'val_FeatRecLoss': 0.00132, 'val_kl_Loss_Z': 0.16894, 'val_kl_Loss_FC': 0.01228}
191 not saved {'val_OrigRecLoss': 0.00138, 'val_FeatRecLoss': 0.00134, 'val_kl_Loss_Z': 0.14526, 'val_kl_Loss_FC': 0.01123}
192 not saved {'val_OrigRecLoss': 0.00134, 'val_FeatRecLoss': 0.00131, 'val_kl_Loss_Z': 0.15066, 'val_kl_Loss_FC': 0.01304}
193 saved {'val_OrigRecLoss': 0.00131, 'val_FeatRecLoss': 0.00132, 'val_kl_Loss_Z': 0.17953, 'val_kl_Loss_FC': 0.01228}
194 not saved {'val_OrigRecLoss': 0.00134, 'val_FeatRecLoss': 0.00129, 'val_kl_Loss_Z': 0.15771, 'val_kl_Loss_FC': 0.01304}
195 not saved {'val_OrigRecLoss': 0.0014, 'val_FeatRecLoss': 0.00136, 'val_kl_Loss_Z': 0.14627, 'val_kl_Loss_FC': 0.01053}
196 not saved {'val_OrigRecLoss': 0.00132, 'val_FeatRecLoss': 0.00131, 'val_kl_Loss_Z': 0.14513, 'val_kl_Loss_FC': 0.01317}
197 not saved {'val_OrigRecLoss': 0.00132, 'val_FeatRecLoss': 0.00128, 'val_kl_Loss_Z': 0.18412, 'val_kl_Loss_FC': 0.01406}
198 not saved {'val_OrigRecLoss': 0.00135, 'val_FeatRecLoss': 0.0013, 'val_kl_Loss_Z': 0.16769, 'val_kl_Loss_FC': 0.01277}
199 not saved {'val_OrigRecLoss': 0.00131, 'val_FeatRecLoss': 0.00135, 'val_kl_Loss_Z': 0.16215, 'val_kl_Loss_FC': 0.0104}
200 not saved {'val_OrigRecLoss': 0.00136, 'val_FeatRecLoss': 0.00127, 'val_kl_Loss_Z': 0.15471, 'val_kl_Loss_FC': 0.01539}
201 not saved {'val_OrigRecLoss': 0.00134, 'val_FeatRecLoss': 0.00128, 'val_kl_Loss_Z': 0.16912, 'val_kl_Loss_FC': 0.01391}
202 not saved {'val_OrigRecLoss': 0.00133, 'val_FeatRecLoss': 0.00132, 'val_kl_Loss_Z': 0.14231, 'val_kl_Loss_FC': 0.01153}
203 not saved {'val_OrigRecLoss': 0.00134, 'val_FeatRecLoss': 0.00133, 'val_kl_Loss_Z': 0.15602, 'val_kl_Loss_FC': 0.01182}
204 saved {'val_OrigRecLoss': 0.0013, 'val_FeatRecLoss': 0.00127, 'val_kl_Loss_Z': 0.14792, 'val_kl_Loss_FC': 0.01486}
205 not saved {'val_OrigRecLoss': 0.00128, 'val_FeatRecLoss': 0.00132, 'val_kl_Loss_Z': 0.15707, 'val_kl_Loss_FC': 0.01157}
206 saved {'val_OrigRecLoss': 0.00129, 'val_FeatRecLoss': 0.00128, 'val_kl_Loss_Z': 0.1633, 'val_kl_Loss_FC': 0.01353}
207 not saved {'val_OrigRecLoss': 0.0013, 'val_FeatRecLoss': 0.0013, 'val_kl_Loss_Z': 0.14463, 'val_kl_Loss_FC': 0.0129}
208 not saved {'val_OrigRecLoss': 0.0013, 'val_FeatRecLoss': 0.0013, 'val_kl_Loss_Z': 0.15904, 'val_kl_Loss_FC': 0.01339}
209 not saved {'val_OrigRecLoss': 0.00133, 'val_FeatRecLoss': 0.00129, 'val_kl_Loss_Z': 0.15538, 'val_kl_Loss_FC': 0.01388}
210 not saved {'val_OrigRecLoss': 0.0013, 'val_FeatRecLoss': 0.00131, 'val_kl_Loss_Z': 0.14155, 'val_kl_Loss_FC': 0.0129}
211 not saved {'val_OrigRecLoss': 0.00133, 'val_FeatRecLoss': 0.00125, 'val_kl_Loss_Z': 0.14628, 'val_kl_Loss_FC': 0.01542}
212 not saved {'val_OrigRecLoss': 0.00129, 'val_FeatRecLoss': 0.0013, 'val_kl_Loss_Z': 0.14713, 'val_kl_Loss_FC': 0.01334}
213 not saved {'val_OrigRecLoss': 0.00128, 'val_FeatRecLoss': 0.00133, 'val_kl_Loss_Z': 0.1763, 'val_kl_Loss_FC': 0.01163}
214 saved {'val_OrigRecLoss': 0.00129, 'val_FeatRecLoss': 0.00128, 'val_kl_Loss_Z': 0.15317, 'val_kl_Loss_FC': 0.01425}
215 saved {'val_OrigRecLoss': 0.00128, 'val_FeatRecLoss': 0.00128, 'val_kl_Loss_Z': 0.15359, 'val_kl_Loss_FC': 0.01367}
216 not saved {'val_OrigRecLoss': 0.00132, 'val_FeatRecLoss': 0.00131, 'val_kl_Loss_Z': 0.15153, 'val_kl_Loss_FC': 0.01191}
217 not saved {'val_OrigRecLoss': 0.00125, 'val_FeatRecLoss': 0.0013, 'val_kl_Loss_Z': 0.14943, 'val_kl_Loss_FC': 0.01292}
218 not saved {'val_OrigRecLoss': 0.00127, 'val_FeatRecLoss': 0.00131, 'val_kl_Loss_Z': 0.16745, 'val_kl_Loss_FC': 0.01273}
219 not saved {'val_OrigRecLoss': 0.00128, 'val_FeatRecLoss': 0.0013, 'val_kl_Loss_Z': 0.14246, 'val_kl_Loss_FC': 0.0128}
220 not saved {'val_OrigRecLoss': 0.00128, 'val_FeatRecLoss': 0.00128, 'val_kl_Loss_Z': 0.15041, 'val_kl_Loss_FC': 0.01359}
221 not saved {'val_OrigRecLoss': 0.00128, 'val_FeatRecLoss': 0.00129, 'val_kl_Loss_Z': 0.14969, 'val_kl_Loss_FC': 0.01319}
222 not saved {'val_OrigRecLoss': 0.0013, 'val_FeatRecLoss': 0.00128, 'val_kl_Loss_Z': 0.17302, 'val_kl_Loss_FC': 0.01442}
223 not saved {'val_OrigRecLoss': 0.00132, 'val_FeatRecLoss': 0.0013, 'val_kl_Loss_Z': 0.1546, 'val_kl_Loss_FC': 0.01253}
224 not saved {'val_OrigRecLoss': 0.00127, 'val_FeatRecLoss': 0.00131, 'val_kl_Loss_Z': 0.17092, 'val_kl_Loss_FC': 0.01229}
225 saved {'val_OrigRecLoss': 0.00127, 'val_FeatRecLoss': 0.00127, 'val_kl_Loss_Z': 0.14449, 'val_kl_Loss_FC': 0.01468}
226 not saved {'val_OrigRecLoss': 0.00124, 'val_FeatRecLoss': 0.00131, 'val_kl_Loss_Z': 0.14598, 'val_kl_Loss_FC': 0.01271}
227 not saved {'val_OrigRecLoss': 0.00125, 'val_FeatRecLoss': 0.00127, 'val_kl_Loss_Z': 0.15755, 'val_kl_Loss_FC': 0.01454}
228 not saved {'val_OrigRecLoss': 0.00126, 'val_FeatRecLoss': 0.0013, 'val_kl_Loss_Z': 0.14953, 'val_kl_Loss_FC': 0.01299}
229 not saved {'val_OrigRecLoss': 0.00127, 'val_FeatRecLoss': 0.00125, 'val_kl_Loss_Z': 0.15595, 'val_kl_Loss_FC': 0.0161}
230 saved {'val_OrigRecLoss': 0.00124, 'val_FeatRecLoss': 0.00127, 'val_kl_Loss_Z': 0.14036, 'val_kl_Loss_FC': 0.01488}
231 saved {'val_OrigRecLoss': 0.00127, 'val_FeatRecLoss': 0.00127, 'val_kl_Loss_Z': 0.16996, 'val_kl_Loss_FC': 0.01451}
232 not saved {'val_OrigRecLoss': 0.00124, 'val_FeatRecLoss': 0.00129, 'val_kl_Loss_Z': 0.15455, 'val_kl_Loss_FC': 0.01325}
233 not saved {'val_OrigRecLoss': 0.00124, 'val_FeatRecLoss': 0.0013, 'val_kl_Loss_Z': 0.16215, 'val_kl_Loss_FC': 0.01255}
234 not saved {'val_OrigRecLoss': 0.00122, 'val_FeatRecLoss': 0.00129, 'val_kl_Loss_Z': 0.14561, 'val_kl_Loss_FC': 0.01368}
235 not saved {'val_OrigRecLoss': 0.00123, 'val_FeatRecLoss': 0.00127, 'val_kl_Loss_Z': 0.20316, 'val_kl_Loss_FC': 0.0142}
236 not saved {'val_OrigRecLoss': 0.00124, 'val_FeatRecLoss': 0.00128, 'val_kl_Loss_Z': 0.16238, 'val_kl_Loss_FC': 0.01417}
237 not saved {'val_OrigRecLoss': 0.00123, 'val_FeatRecLoss': 0.00127, 'val_kl_Loss_Z': 0.14416, 'val_kl_Loss_FC': 0.01417}
238 not saved {'val_OrigRecLoss': 0.00124, 'val_FeatRecLoss': 0.00127, 'val_kl_Loss_Z': 0.14919, 'val_kl_Loss_FC': 0.01446}
239 not saved {'val_OrigRecLoss': 0.00123, 'val_FeatRecLoss': 0.00132, 'val_kl_Loss_Z': 0.18234, 'val_kl_Loss_FC': 0.01212}
240 saved {'val_OrigRecLoss': 0.00125, 'val_FeatRecLoss': 0.00126, 'val_kl_Loss_Z': 0.17236, 'val_kl_Loss_FC': 0.01566}
241 not saved {'val_OrigRecLoss': 0.00124, 'val_FeatRecLoss': 0.00133, 'val_kl_Loss_Z': 0.13886, 'val_kl_Loss_FC': 0.01162}
242 not saved {'val_OrigRecLoss': 0.00123, 'val_FeatRecLoss': 0.00126, 'val_kl_Loss_Z': 0.17448, 'val_kl_Loss_FC': 0.01521}
243 not saved {'val_OrigRecLoss': 0.00125, 'val_FeatRecLoss': 0.00127, 'val_kl_Loss_Z': 0.16537, 'val_kl_Loss_FC': 0.01544}
244 not saved {'val_OrigRecLoss': 0.0012, 'val_FeatRecLoss': 0.00129, 'val_kl_Loss_Z': 0.14265, 'val_kl_Loss_FC': 0.0137}
245 saved {'val_OrigRecLoss': 0.00121, 'val_FeatRecLoss': 0.00125, 'val_kl_Loss_Z': 0.15756, 'val_kl_Loss_FC': 0.0159}
246 not saved {'val_OrigRecLoss': 0.00124, 'val_FeatRecLoss': 0.00129, 'val_kl_Loss_Z': 0.15519, 'val_kl_Loss_FC': 0.01346}
247 not saved {'val_OrigRecLoss': 0.00121, 'val_FeatRecLoss': 0.00127, 'val_kl_Loss_Z': 0.17451, 'val_kl_Loss_FC': 0.01508}
248 not saved {'val_OrigRecLoss': 0.0012, 'val_FeatRecLoss': 0.00134, 'val_kl_Loss_Z': 0.14852, 'val_kl_Loss_FC': 0.01138}
249 not saved {'val_OrigRecLoss': 0.00121, 'val_FeatRecLoss': 0.00125, 'val_kl_Loss_Z': 0.13662, 'val_kl_Loss_FC': 0.0152}
250 not saved {'val_OrigRecLoss': 0.00122, 'val_FeatRecLoss': 0.00129, 'val_kl_Loss_Z': 0.18728, 'val_kl_Loss_FC': 0.01389}
251 not saved {'val_OrigRecLoss': 0.00123, 'val_FeatRecLoss': 0.00131, 'val_kl_Loss_Z': 0.15818, 'val_kl_Loss_FC': 0.01289}
252 not saved {'val_OrigRecLoss': 0.00119, 'val_FeatRecLoss': 0.00127, 'val_kl_Loss_Z': 0.14357, 'val_kl_Loss_FC': 0.01525}
253 not saved {'val_OrigRecLoss': 0.00122, 'val_FeatRecLoss': 0.00125, 'val_kl_Loss_Z': 0.17605, 'val_kl_Loss_FC': 0.01534}
254 not saved {'val_OrigRecLoss': 0.00121, 'val_FeatRecLoss': 0.00129, 'val_kl_Loss_Z': 0.14529, 'val_kl_Loss_FC': 0.01325}
255 not saved {'val_OrigRecLoss': 0.00121, 'val_FeatRecLoss': 0.00126, 'val_kl_Loss_Z': 0.19359, 'val_kl_Loss_FC': 0.01526}
256 not saved {'val_OrigRecLoss': 0.0012, 'val_FeatRecLoss': 0.00128, 'val_kl_Loss_Z': 0.15664, 'val_kl_Loss_FC': 0.01389}
257 not saved {'val_OrigRecLoss': 0.00118, 'val_FeatRecLoss': 0.00128, 'val_kl_Loss_Z': 0.14748, 'val_kl_Loss_FC': 0.01446}
258 not saved {'val_OrigRecLoss': 0.00118, 'val_FeatRecLoss': 0.00126, 'val_kl_Loss_Z': 0.15726, 'val_kl_Loss_FC': 0.01531}
259 not saved {'val_OrigRecLoss': 0.00119, 'val_FeatRecLoss': 0.00129, 'val_kl_Loss_Z': 0.14068, 'val_kl_Loss_FC': 0.01353}
260 not saved {'val_OrigRecLoss': 0.0012, 'val_FeatRecLoss': 0.00126, 'val_kl_Loss_Z': 0.15293, 'val_kl_Loss_FC': 0.01547}
261 not saved {'val_OrigRecLoss': 0.00119, 'val_FeatRecLoss': 0.00128, 'val_kl_Loss_Z': 0.14764, 'val_kl_Loss_FC': 0.01435}
262 not saved {'val_OrigRecLoss': 0.00118, 'val_FeatRecLoss': 0.00126, 'val_kl_Loss_Z': 0.1734, 'val_kl_Loss_FC': 0.01529}
263 saved {'val_OrigRecLoss': 0.0012, 'val_FeatRecLoss': 0.00125, 'val_kl_Loss_Z': 0.16366, 'val_kl_Loss_FC': 0.01572}
264 not saved {'val_OrigRecLoss': 0.00117, 'val_FeatRecLoss': 0.00131, 'val_kl_Loss_Z': 0.16228, 'val_kl_Loss_FC': 0.01307}
265 saved {'val_OrigRecLoss': 0.00122, 'val_FeatRecLoss': 0.00122, 'val_kl_Loss_Z': 0.16049, 'val_kl_Loss_FC': 0.01787}
266 not saved {'val_OrigRecLoss': 0.00117, 'val_FeatRecLoss': 0.00128, 'val_kl_Loss_Z': 0.14183, 'val_kl_Loss_FC': 0.01334}
267 saved {'val_OrigRecLoss': 0.00121, 'val_FeatRecLoss': 0.00121, 'val_kl_Loss_Z': 0.14682, 'val_kl_Loss_FC': 0.0179}
268 not saved {'val_OrigRecLoss': 0.00116, 'val_FeatRecLoss': 0.0013, 'val_kl_Loss_Z': 0.15228, 'val_kl_Loss_FC': 0.01325}
269 not saved {'val_OrigRecLoss': 0.0012, 'val_FeatRecLoss': 0.00125, 'val_kl_Loss_Z': 0.1796, 'val_kl_Loss_FC': 0.0162}
270 not saved {'val_OrigRecLoss': 0.00117, 'val_FeatRecLoss': 0.00128, 'val_kl_Loss_Z': 0.14151, 'val_kl_Loss_FC': 0.01442}
271 not saved {'val_OrigRecLoss': 0.00118, 'val_FeatRecLoss': 0.00125, 'val_kl_Loss_Z': 0.15283, 'val_kl_Loss_FC': 0.01574}
272 not saved {'val_OrigRecLoss': 0.00117, 'val_FeatRecLoss': 0.00127, 'val_kl_Loss_Z': 0.15399, 'val_kl_Loss_FC': 0.01448}
273 not saved {'val_OrigRecLoss': 0.00115, 'val_FeatRecLoss': 0.00123, 'val_kl_Loss_Z': 0.14645, 'val_kl_Loss_FC': 0.01732}
274 not saved {'val_OrigRecLoss': 0.00117, 'val_FeatRecLoss': 0.00126, 'val_kl_Loss_Z': 0.16387, 'val_kl_Loss_FC': 0.01423}
275 not saved {'val_OrigRecLoss': 0.00117, 'val_FeatRecLoss': 0.00123, 'val_kl_Loss_Z': 0.17877, 'val_kl_Loss_FC': 0.01697}
276 not saved {'val_OrigRecLoss': 0.00115, 'val_FeatRecLoss': 0.00127, 'val_kl_Loss_Z': 0.13799, 'val_kl_Loss_FC': 0.0143}
277 not saved {'val_OrigRecLoss': 0.00115, 'val_FeatRecLoss': 0.00126, 'val_kl_Loss_Z': 0.17295, 'val_kl_Loss_FC': 0.01505}
278 not saved {'val_OrigRecLoss': 0.00116, 'val_FeatRecLoss': 0.00124, 'val_kl_Loss_Z': 0.18008, 'val_kl_Loss_FC': 0.01663}
279 not saved {'val_OrigRecLoss': 0.00118, 'val_FeatRecLoss': 0.00128, 'val_kl_Loss_Z': 0.15747, 'val_kl_Loss_FC': 0.01483}
280 not saved {'val_OrigRecLoss': 0.00117, 'val_FeatRecLoss': 0.00127, 'val_kl_Loss_Z': 0.16087, 'val_kl_Loss_FC': 0.01471}
281 not saved {'val_OrigRecLoss': 0.00115, 'val_FeatRecLoss': 0.00124, 'val_kl_Loss_Z': 0.16919, 'val_kl_Loss_FC': 0.01648}
282 not saved {'val_OrigRecLoss': 0.00117, 'val_FeatRecLoss': 0.00128, 'val_kl_Loss_Z': 0.18724, 'val_kl_Loss_FC': 0.01464}
283 not saved {'val_OrigRecLoss': 0.00114, 'val_FeatRecLoss': 0.00123, 'val_kl_Loss_Z': 0.16227, 'val_kl_Loss_FC': 0.01687}
284 not saved {'val_OrigRecLoss': 0.00117, 'val_FeatRecLoss': 0.00122, 'val_kl_Loss_Z': 0.16676, 'val_kl_Loss_FC': 0.01741}
285 not saved {'val_OrigRecLoss': 0.00119, 'val_FeatRecLoss': 0.00123, 'val_kl_Loss_Z': 0.14522, 'val_kl_Loss_FC': 0.01658}
286 not saved {'val_OrigRecLoss': 0.00116, 'val_FeatRecLoss': 0.00126, 'val_kl_Loss_Z': 0.1551, 'val_kl_Loss_FC': 0.01533}
287 not saved {'val_OrigRecLoss': 0.00116, 'val_FeatRecLoss': 0.00125, 'val_kl_Loss_Z': 0.1538, 'val_kl_Loss_FC': 0.01632}
288 not saved {'val_OrigRecLoss': 0.0012, 'val_FeatRecLoss': 0.00127, 'val_kl_Loss_Z': 0.15853, 'val_kl_Loss_FC': 0.01486}
289 not saved {'val_OrigRecLoss': 0.00114, 'val_FeatRecLoss': 0.00126, 'val_kl_Loss_Z': 0.16217, 'val_kl_Loss_FC': 0.01462}
290 not saved {'val_OrigRecLoss': 0.00115, 'val_FeatRecLoss': 0.00123, 'val_kl_Loss_Z': 0.155, 'val_kl_Loss_FC': 0.01727}
291 not saved {'val_OrigRecLoss': 0.00114, 'val_FeatRecLoss': 0.00125, 'val_kl_Loss_Z': 0.16438, 'val_kl_Loss_FC': 0.01543}
292 not saved {'val_OrigRecLoss': 0.00112, 'val_FeatRecLoss': 0.00128, 'val_kl_Loss_Z': 0.17235, 'val_kl_Loss_FC': 0.01477}
293 not saved {'val_OrigRecLoss': 0.00113, 'val_FeatRecLoss': 0.00123, 'val_kl_Loss_Z': 0.14275, 'val_kl_Loss_FC': 0.01654}
294 not saved {'val_OrigRecLoss': 0.00114, 'val_FeatRecLoss': 0.00122, 'val_kl_Loss_Z': 0.14523, 'val_kl_Loss_FC': 0.01787}
295 not saved {'val_OrigRecLoss': 0.00112, 'val_FeatRecLoss': 0.00127, 'val_kl_Loss_Z': 0.15096, 'val_kl_Loss_FC': 0.01479}
296 not saved {'val_OrigRecLoss': 0.00115, 'val_FeatRecLoss': 0.00123, 'val_kl_Loss_Z': 0.14742, 'val_kl_Loss_FC': 0.01713}
297 not saved {'val_OrigRecLoss': 0.00119, 'val_FeatRecLoss': 0.00127, 'val_kl_Loss_Z': 0.14671, 'val_kl_Loss_FC': 0.01505}
298 not saved {'val_OrigRecLoss': 0.00111, 'val_FeatRecLoss': 0.00125, 'val_kl_Loss_Z': 0.17174, 'val_kl_Loss_FC': 0.0161}
299 not saved {'val_OrigRecLoss': 0.00117, 'val_FeatRecLoss': 0.00126, 'val_kl_Loss_Z': 0.15669, 'val_kl_Loss_FC': 0.0154}
300 not saved {'val_OrigRecLoss': 0.00113, 'val_FeatRecLoss': 0.00125, 'val_kl_Loss_Z': 0.14845, 'val_kl_Loss_FC': 0.01539}
301 not saved {'val_OrigRecLoss': 0.00111, 'val_FeatRecLoss': 0.00126, 'val_kl_Loss_Z': 0.20367, 'val_kl_Loss_FC': 0.01533}
302 not saved {'val_OrigRecLoss': 0.00112, 'val_FeatRecLoss': 0.00123, 'val_kl_Loss_Z': 0.14697, 'val_kl_Loss_FC': 0.01741}
303 not saved {'val_OrigRecLoss': 0.00114, 'val_FeatRecLoss': 0.00125, 'val_kl_Loss_Z': 0.15454, 'val_kl_Loss_FC': 0.01603}
304 not saved {'val_OrigRecLoss': 0.00111, 'val_FeatRecLoss': 0.00126, 'val_kl_Loss_Z': 0.16199, 'val_kl_Loss_FC': 0.01564}
305 saved {'val_OrigRecLoss': 0.00112, 'val_FeatRecLoss': 0.0012, 'val_kl_Loss_Z': 0.14657, 'val_kl_Loss_FC': 0.01845}
306 not saved {'val_OrigRecLoss': 0.0011, 'val_FeatRecLoss': 0.00126, 'val_kl_Loss_Z': 0.13608, 'val_kl_Loss_FC': 0.01559}
307 not saved {'val_OrigRecLoss': 0.0011, 'val_FeatRecLoss': 0.00121, 'val_kl_Loss_Z': 0.15843, 'val_kl_Loss_FC': 0.01814}
308 not saved {'val_OrigRecLoss': 0.0011, 'val_FeatRecLoss': 0.00125, 'val_kl_Loss_Z': 0.22102, 'val_kl_Loss_FC': 0.01623}
309 not saved {'val_OrigRecLoss': 0.00115, 'val_FeatRecLoss': 0.00123, 'val_kl_Loss_Z': 0.17781, 'val_kl_Loss_FC': 0.01742}
310 not saved {'val_OrigRecLoss': 0.00109, 'val_FeatRecLoss': 0.00127, 'val_kl_Loss_Z': 0.1534, 'val_kl_Loss_FC': 0.0145}
311 not saved {'val_OrigRecLoss': 0.0011, 'val_FeatRecLoss': 0.00121, 'val_kl_Loss_Z': 0.14849, 'val_kl_Loss_FC': 0.01816}
312 not saved {'val_OrigRecLoss': 0.00118, 'val_FeatRecLoss': 0.00126, 'val_kl_Loss_Z': 0.13451, 'val_kl_Loss_FC': 0.0149}
313 not saved {'val_OrigRecLoss': 0.00109, 'val_FeatRecLoss': 0.00125, 'val_kl_Loss_Z': 0.14996, 'val_kl_Loss_FC': 0.0159}
314 not saved {'val_OrigRecLoss': 0.00112, 'val_FeatRecLoss': 0.00123, 'val_kl_Loss_Z': 0.16347, 'val_kl_Loss_FC': 0.01713}
315 not saved {'val_OrigRecLoss': 0.00111, 'val_FeatRecLoss': 0.00122, 'val_kl_Loss_Z': 0.14125, 'val_kl_Loss_FC': 0.01719}
316 not saved {'val_OrigRecLoss': 0.00112, 'val_FeatRecLoss': 0.00124, 'val_kl_Loss_Z': 0.19594, 'val_kl_Loss_FC': 0.01632}
317 not saved {'val_OrigRecLoss': 0.00113, 'val_FeatRecLoss': 0.00124, 'val_kl_Loss_Z': 0.14099, 'val_kl_Loss_FC': 0.0169}
318 not saved {'val_OrigRecLoss': 0.00109, 'val_FeatRecLoss': 0.00122, 'val_kl_Loss_Z': 0.14976, 'val_kl_Loss_FC': 0.0173}
319 not saved {'val_OrigRecLoss': 0.00112, 'val_FeatRecLoss': 0.00123, 'val_kl_Loss_Z': 0.14401, 'val_kl_Loss_FC': 0.01699}
320 not saved {'val_OrigRecLoss': 0.00109, 'val_FeatRecLoss': 0.00125, 'val_kl_Loss_Z': 0.17076, 'val_kl_Loss_FC': 0.01533}
321 saved {'val_OrigRecLoss': 0.0011, 'val_FeatRecLoss': 0.00119, 'val_kl_Loss_Z': 0.15853, 'val_kl_Loss_FC': 0.01898}
322 not saved {'val_OrigRecLoss': 0.00111, 'val_FeatRecLoss': 0.00122, 'val_kl_Loss_Z': 0.13911, 'val_kl_Loss_FC': 0.01772}
323 not saved {'val_OrigRecLoss': 0.00111, 'val_FeatRecLoss': 0.00125, 'val_kl_Loss_Z': 0.15595, 'val_kl_Loss_FC': 0.0159}
324 not saved {'val_OrigRecLoss': 0.00112, 'val_FeatRecLoss': 0.00122, 'val_kl_Loss_Z': 0.14394, 'val_kl_Loss_FC': 0.01733}
325 not saved {'val_OrigRecLoss': 0.00107, 'val_FeatRecLoss': 0.00125, 'val_kl_Loss_Z': 0.15873, 'val_kl_Loss_FC': 0.01581}
326 not saved {'val_OrigRecLoss': 0.00109, 'val_FeatRecLoss': 0.00121, 'val_kl_Loss_Z': 0.14238, 'val_kl_Loss_FC': 0.01808}
327 not saved {'val_OrigRecLoss': 0.0011, 'val_FeatRecLoss': 0.00123, 'val_kl_Loss_Z': 0.17148, 'val_kl_Loss_FC': 0.01726}
328 not saved {'val_OrigRecLoss': 0.00108, 'val_FeatRecLoss': 0.00123, 'val_kl_Loss_Z': 0.1613, 'val_kl_Loss_FC': 0.01736}
329 not saved {'val_OrigRecLoss': 0.00115, 'val_FeatRecLoss': 0.00122, 'val_kl_Loss_Z': 0.14459, 'val_kl_Loss_FC': 0.01742}
330 not saved {'val_OrigRecLoss': 0.00106, 'val_FeatRecLoss': 0.00125, 'val_kl_Loss_Z': 0.1504, 'val_kl_Loss_FC': 0.01605}
331 saved {'val_OrigRecLoss': 0.00111, 'val_FeatRecLoss': 0.00118, 'val_kl_Loss_Z': 0.17252, 'val_kl_Loss_FC': 0.01998}
